"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071901","GO:0071901","negative regulation of protein serine/threonine kinase activity","20/2093","92/18384",0.217391304347826,1.90947049170112,3.13451870598694,0.00314465347481577,0.0171468210806745,0.0122089075440557,"Dusp10/Ptprj/Mapk8ip1/Il1b/Pkia/Ptpn22/Lyn/Cdkn2c/Gadd45a/Ptpn6/Plk1/Pycard/Pkib/Prkcd/Cd300a/Rgs14/Slc8a1/Spry4/Hhex/Sfrp5",20
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway","28/2093","144/18384",0.194444444444444,1.70791527313266,3.05681423582138,0.00315271690489586,0.0171748563178664,0.0122288692394185,"Ramp1/Cntn2/Rgs18/Aplnr/Ada/Syp/Ptger3/Frmpd1/Stmn1/Padi2/Met/Snca/Bicd1/Homer2/Arrb1/Adm/Rgs10/Kctd12/Plek/Slit3/Arrb2/Ccl5/Rgs14/App/Mrap/Trem2/C3/Camk2a",28
"GO:0000910","GO:0000910","cytokinesis","33/2093","178/18384",0.185393258426966,1.62841359910241,3.0197239443336,0.00320070279018791,0.0174161115531733,0.0124006481859954,"Kif14/Nusap1/Kif4/Ect2/Iqgap3/Rhoc/Cdca8/Stmn1/Cenpa/Septin11/Cit/E2f8/Prc1/Iqgap1/Plk1/Ckap2/Diaph3/Anln/Pstpip1/Kif23/Sptbn1/Aurkb/Myo19/Septin9/Birc5/Iqgap2/Racgap1/Prkce/Kif20a/Trim36/Incenp/Kif20b/Cep55",33
"GO:0043403","GO:0043403","skeletal muscle tissue regeneration","13/2093","50/18384",0.26,2.28372670807453,3.25797615523887,0.00320292898757746,0.0174161115531733,0.0124006481859954,"Dmd/Mcub/Cd9/Gja1/Col6a1/Myoz1/Plau/Pkm/Gpx1/Xirp1/P2rx5/Ifrd1/Anxa1",13
"GO:0007611","GO:0007611","learning or memory","53/2093","320/18384",0.165625,1.45477783086479,2.94161782625117,0.00324734754958352,0.0176413206067023,0.0125610019040218,"Cntn2/Btg2/Ptgs2/Cacna1e/Il1rn/Mdk/Map1a/Gatm/Il1b/Acss2/Fgf13/Ptchd1/Bche/Tlr2/Ngf/Jun/B4galt2/Cux2/Hrh1/Clstn3/Pianp/Grin2b/Pirb/Klk8/Pak1/Egr2/S100b/Cln8/Ddhd2/Man2b1/Ldlr/Aph1c/Tpbg/Specc1/Slc2a4/Serpinf1/Nog/Nedd9/Hrh2/Rgs14/Tifab/Plk2/Fos/Lgmn/Arc/Itga5/App/Trem2/Nrxn1/Egr1/Synpo/Npas4/Aldh1a7",53
"GO:0022898","GO:0022898","regulation of transmembrane transporter activity","35/2093","192/18384",0.182291666666667,1.60117056856187,3.00142183280566,0.00326776087813125,0.017735824969211,0.0126282910545268,"Gpr35/Casq1/Rem1/Jph2/Fgf13/Fmr1/Dmd/Kcne5/Ctss/Gem/Actb/Snca/Hrc/P2ry6/Atp2a1/Kcnq1/Akap7/Gja1/Jsrp1/Stac3/Rrad/Plcg2/Cacna1d/Fgf14/Scn4b/Fxyd2/Tlr9/Ccl2/Stac2/Rasgrf2/Fkbp1b/Hspa2/Arc/Trem2/Ehd3",35
"GO:0030212","GO:0030212","hyaluronan metabolic process","11/2093","39/18384",0.282051282051282,2.4774155610276,3.31051111497938,0.00328725936298934,0.0177759986528531,0.0126568955863513,"Itih5/Tnfaip6/Cd44/Il1b/Gusb/Tgfb1/Stab2/Itih4/Hexa/Hmmr/Ptger4",11
"GO:0032467","GO:0032467","positive regulation of cytokinesis","11/2093","39/18384",0.282051282051282,2.4774155610276,3.31051111497938,0.00328725936298934,0.0177759986528531,0.0126568955863513,"Kif14/Ect2/Cdca8/Cit/Kif23/Aurkb/Birc5/Racgap1/Prkce/Incenp/Kif20b",11
"GO:0055094","GO:0055094","response to lipoprotein particle","11/2093","39/18384",0.282051282051282,2.4774155610276,3.31051111497938,0.00328725936298934,0.0177759986528531,0.0126568955863513,"Fcer1g/Mexis/Tlr6/Cd9/Tgfb1/Itgb2/Ldlr/Cd68/Syk/App/Trem2",11
"GO:0086065","GO:0086065","cell communication involved in cardiac conduction","11/2093","39/18384",0.282051282051282,2.4774155610276,3.31051111497938,0.00328725936298934,0.0177759986528531,0.0126568955863513,"Flna/Kcne5/Hrc/Kcnq1/Gja1/Cacna1d/Scn4b/Jup/Ryr2/Pkp2/Slc8a1",11
"GO:0034612","GO:0034612","response to tumor necrosis factor","38/2093","213/18384",0.178403755868545,1.56702085422232,2.98344719396234,0.00330449724688064,0.0178527893540114,0.0127115722267777,"St18/Pid1/Tnfrsf11a/Ptgs2/Aim2/Traf1/Postn/Ctsk/H2bc21/Tifa/Laptm5/Tnfrsf1b/Pycard/Akap12/Bag4/Cx3cl1/Acod1/Nmnat3/Traip/Slc2a4/Cxcl16/Trpv1/Ccl2/Ccl5/Wfdc21/Brca1/Syk/Naip2/Naip5/Naip6/Naip1/Fos/Dcstamp/Gpd1/Hspa1b/Tnf/Ubd/Tnfrsf21",38
"GO:0071277","GO:0071277","cellular response to calcium ion","18/2093","80/18384",0.225,1.97630195891065,3.13671518644691,0.00334750805102917,0.0180685512616616,0.0128651993725697,"Inhbb/Nfatc2/Ect2/Slc25a24/Jun/Clic4/Rasa4/Alox5ap/Fosb/Ryr1/Iqgap1/Chp2/Jund/Junb/Plcg2/Fos/Lgmn/Nrxn1",18
"GO:0042269","GO:0042269","regulation of natural killer cell mediated cytotoxicity","14/2093","56/18384",0.25,2.19589106545628,3.21252882106242,0.0033511796110543,0.0180717740860341,0.0128674940932418,"Sh2d1b1/Rasgrp1/Lep/Klrb1a/Klrb1b/Tgfb1/Ulbp1/Cadm1/Havcr2/Arrb2/Serpinb9b/H2-M3/Vav1/Cd226",14
"GO:0031100","GO:0031100","animal organ regeneration","17/2093","74/18384",0.22972972972973,2.0178458439328,3.144652287225,0.00341272109736573,0.0183867778279705,0.0130917835719293,"Il10/Pfkfb1/Ccna2/Tgfb1/Ucp2/Adm/Ccnd1/Cdk1/F7/Hmox1/Slc7a5/Lcp1/Pkm/Ccl2/Tnf/Cpt1a/CYTB",17
"GO:0070527","GO:0070527","platelet aggregation","15/2093","62/18384",0.241935483870968,2.1250558697964,3.1805514926931,0.00342623148397402,0.0184426636106221,0.0131315754581461,"Prkcq/Gla/Lyn/Ptpn6/Cd9/Tspan32/Pip5k1c/Comp/Prkcd/Ubash3b/Plek/C1qtnf1/Syk/Fermt3/Entpd1",15
"GO:0015695","GO:0015695","organic cation transport","25/2093","125/18384",0.2,1.75671285236503,3.04275201299862,0.00346607692176439,0.0186400733267439,0.0132721354465596,"Slc11a1/Slc19a3/Slc43a1/P2ry1/Ptger3/Actb/Snca/Slc1a5/Pou2f2/Arg1/Slc18a1/Slc7a5/Slc7a7/Slc7a8/Gck/Slc1a4/Slc36a2/Adora2b/Scn4a/Sfxn1/Slc38a1/Nfkbie/Slc5a7/Slc3a2/Sfxn3",25
"GO:0016042","GO:0016042","lipid catabolic process","53/2093","321/18384",0.165109034267913,1.4502458127001,2.91693125333602,0.00346963840354779,0.018642170508276,0.0132736286851785,"Adora1/Pla2g4a/Hsd11b1/Plcb2/Mtln/Acoxl/Il1b/Gla/Nceh1/Mgst2/Echdc2/Sesn2/Spp1/Acacb/Daglb/Lep/Rarres2/Clstn3/Apoc1/Pafah1b3/Acer3/Echdc1/Psap/Irs2/Ddhd2/Hpgd/Dpep2/Pla2g15/Nudt7/Plcg2/Acox2/Prkcd/Ldlr/Sorl1/Apoc3/Hexa/Abhd5/Gdpd1/Lpin1/Pik3cg/Aspg/Pnpla5/Pnpla3/Endou/Tnf/Pla2g7/Prkce/Lipg/Cpt1a/Bscl2/Plpp6/Lipf/Lipa",53
"GO:0060306","GO:0060306","regulation of membrane repolarization","10/2093","34/18384",0.294117647058824,2.58340125347798,3.31231281285862,0.00357449964413143,0.0190369491929945,0.0135547196488863,"Adcy10/Nos1ap/Flna/Kcne5/Kcnq1/Akap7/Gja1/Cacna1d/Scn4b/Kcnj2",10
"GO:0090023","GO:0090023","positive regulation of neutrophil chemotaxis","10/2093","34/18384",0.294117647058824,2.58340125347798,3.31231281285862,0.00357449964413143,0.0190369491929945,0.0135547196488863,"Camk1d/Mdk/Il1b/Lbp/C3ar1/C5ar1/Ccr7/Rac2/Nckap1l/Cd74",10
"GO:0006123","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","7/2093","19/18384",0.368421052631579,3.23604999119873,3.49527844609681,0.00357550049490744,0.0190369491929945,0.0135547196488863,"Cox5b/Cox7b/Cycs/Cox6a2/Cox5a/Cox7c/COX3",7
"GO:0010867","GO:0010867","positive regulation of triglyceride biosynthetic process","7/2093","19/18384",0.368421052631579,3.23604999119873,3.49527844609681,0.00357550049490744,0.0190369491929945,0.0135547196488863,"Dgat2/Slc27a1/Ldlr/Apoc3/Srebf1/Dgat1/Gpam",7
"GO:0030852","GO:0030852","regulation of granulocyte differentiation","7/2093","19/18384",0.368421052631579,3.23604999119873,3.49527844609681,0.00357550049490744,0.0190369491929945,0.0135547196488863,"Inpp5d/C1qc/Rbp1/Ikzf1/Rara/Hcls1/Runx1",7
"GO:0032261","GO:0032261","purine nucleotide salvage","7/2093","19/18384",0.368421052631579,3.23604999119873,3.49527844609681,0.00357550049490744,0.0190369491929945,0.0135547196488863,"Ada/Ampd1/Dck/Aprt/Adk/Gmpr/Adss1",7
"GO:0032634","GO:0032634","interleukin-5 production","7/2093","19/18384",0.368421052631579,3.23604999119873,3.49527844609681,0.00357550049490744,0.0190369491929945,0.0135547196488863,"Il1rl1/Crlf2/Lilrb4b/Lilrb4a/Nlrp3/Rara/Tnfrsf21",7
"GO:0032674","GO:0032674","regulation of interleukin-5 production","7/2093","19/18384",0.368421052631579,3.23604999119873,3.49527844609681,0.00357550049490744,0.0190369491929945,0.0135547196488863,"Il1rl1/Crlf2/Lilrb4b/Lilrb4a/Nlrp3/Rara/Tnfrsf21",7
"GO:0045579","GO:0045579","positive regulation of B cell differentiation","7/2093","19/18384",0.368421052631579,3.23604999119873,3.49527844609681,0.00357550049490744,0.0190369491929945,0.0135547196488863,"Inpp5d/Il10/Spi1/Il2rg/Mmp14/Syk/Nckap1l",7
"GO:1903978","GO:1903978","regulation of microglial cell activation","7/2093","19/18384",0.368421052631579,3.23604999119873,3.49527844609681,0.00357550049490744,0.0190369491929945,0.0135547196488863,"Stap1/Kcnn4/Cx3cl1/Ldlr/Grn/Trem2/Calhm2",7
"GO:0032370","GO:0032370","positive regulation of lipid transport","20/2093","93/18384",0.21505376344086,1.88893855093014,3.0804447665969,0.00358675411952589,0.0190623333766485,0.0135727937367802,"Tnfrsf11a/Pla2g4a/Ptges/Il1b/Pltp/Abcb4/Spp1/P2rx7/Pon1/Retn/Acsl1/Prkcd/Abcg4/Map2k6/C1qtnf1/Dab2/Runx1/Abcg1/Trem2/Lipg",20
"GO:0034308","GO:0034308","primary alcohol metabolic process","20/2093","93/18384",0.21505376344086,1.88893855093014,3.0804447665969,0.00358675411952589,0.0190623333766485,0.0135727937367802,"Akr1cl/Dhrs9/Aldh1b1/Dhrs3/Aldh2/Dgat2/Gde1/Aldh1a2/Rbp1/Gdpd1/Akr1c12/Dhrs7/Rdh11/Dab2/Dgat1/Clcn2/Aldh3b1/Aldh3b2/Aldh1a7/Rbp4",20
"GO:0046330","GO:0046330","positive regulation of JNK cascade","22/2093","106/18384",0.207547169811321,1.82300390339767,3.04585642003411,0.00369003947305454,0.0195935429291911,0.0139510264297674,"Myoc/Fcgr2b/Card9/Mapk8ip1/Rasgrp1/Il1b/Taok3/Mturn/Gadd45a/Pycard/Gadd45b/Mfhas1/Dixdc1/Tlr9/Traf4/Naip2/Naip5/Naip6/Naip1/Dab2/App/Tnf",22
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","56/2093","344/18384",0.162790697674419,1.4298825542506,2.88489300915867,0.00371042019635937,0.0196839800669679,0.0140154196282775,"Bard1/Kif14/Nuf2/Cenpf/Prkcq/Nek6/Spc25/Dgkz/Creb3l1/Bub1b/Knl1/Bub1/E2f1/Ube2c/Pkia/Cenpe/Cdkn2c/Stil/Cdc20/Cdca8/Clspn/Taok3/Kntc1/Actb/Gpnmb/Ptpn6/Tgfb1/Ccnb1-ps/Ticrr/Plk1/Ccnd1/Zc3h12d/Cdk1/Prmt2/Ska3/Spc24/Zwilch/Ttk/Spdl1/Rad50/Aurkb/Brca1/Birc5/Ccnb1/Rrm2/Id2/Hspa2/Gpr132/App/Aif1/Ubd/Ndc80/Cdc25c/Cdca5/Incenp/Anxa1",56
"GO:0061178","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","19/2093","87/18384",0.218390804597701,1.9182496663756,3.077155174954,0.00373042177151605,0.0197722445202627,0.0140782658284351,"Cacna1e/Mpc2/Slc2a2/Mup2/Mup1/Mup11/Mup3/C1qtnf12/Arrb1/Ucp2/Cacna1d/C2cd2l/Birc5/Fkbp1b/Gpr68/Sybu/Tiam1/Abcg1/Prkce",19
"GO:0006120","GO:0006120","mitochondrial electron transport, NADH to ubiquinone","9/2093","29/18384",0.310344827586207,2.72593373642849,3.33399434102667,0.00377819954744048,0.0199894301888885,0.0142329067228418,"Ndufs1/Ndufa10/Dld/Ndufb9/ND1/ND3/ND4/ND5/ND6",9
"GO:0043173","GO:0043173","nucleotide salvage","9/2093","29/18384",0.310344827586207,2.72593373642849,3.33399434102667,0.00377819954744048,0.0199894301888885,0.0142329067228418,"Uck1/Ada/Ampd1/Dck/Fuom/Aprt/Adk/Gmpr/Adss1",9
"GO:0010001","GO:0010001","glial cell differentiation","48/2093","286/18384",0.167832167832168,1.47416463135527,2.89678202356027,0.0037894435085991,0.0200308893377208,0.0142624265336899,"Gpc1/Bok/Cxcr4/Cntn2/Myoc/Dusp10/Vim/Ptprj/Mdk/Il1b/B4galt5/Dmd/Tlr2/S100a8/Lyn/Lpar1/Cdkn2c/C1qa/Tnfrsf1b/Mxra8/Klf15/Hdac11/C5ar1/Tgfb1/Ntrk3/Itgam/Enpp1/Egr2/Col6a1/Ascl1/Hmga2/Nab2/Ldlr/Cspg5/Aspa/Nog/Cntnap1/Grn/Sox4/Id2/Clcn2/Nrros/App/Metrn/Tnfrsf21/Trem2/B4galt6/Csf1r",48
"GO:0046887","GO:0046887","positive regulation of hormone secretion","32/2093","173/18384",0.184971098265896,1.62470552819887,2.95903729860281,0.00379289733082883,0.0200311325342425,0.0142625996948744,"Inhbb/Glul/Mpc2/Nnat/Slc2a2/P2ry1/C1qtnf12/Spp1/Aacs/Lep/Arrb1/Prkcb/Gja1/Kiss1r/Retn/Irs2/Cacna1d/C2cd2l/Rab8b/Gck/C1qtnf1/Sox4/Isl1/Gpr68/Ptger4/Dab2/Sybu/Abat/Runx1/Abcg1/Prkce/Rbp4",32
"GO:0010763","GO:0010763","positive regulation of fibroblast migration","8/2093","24/18384",0.333333333333333,2.92785475394171,3.38736915888385,0.00381893323180188,0.020096409611935,0.0143090783863207,"Thbs1/Tgfb1/Pak1/Akap12/Bag4/Slc8a1/Prkce/Acta2",8
"GO:0010880","GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","8/2093","24/18384",0.333333333333333,2.92785475394171,3.38736915888385,0.00381893323180188,0.020096409611935,0.0143090783863207,"Casq1/Dmd/Hrc/Trdn/Tmem38a/Ryr2/Fkbp1b/Slc8a1",8
"GO:0035994","GO:0035994","response to muscle stretch","8/2093","24/18384",0.333333333333333,2.92785475394171,3.38736915888385,0.00381893323180188,0.020096409611935,0.0143090783863207,"Ankrd23/Ttn/Dmd/Jun/Tcap/Ryr2/Fos/Slc8a1",8
"GO:0050765","GO:0050765","negative regulation of phagocytosis","8/2093","24/18384",0.333333333333333,2.92785475394171,3.38736915888385,0.00381893323180188,0.020096409611935,0.0143090783863207,"Fcgr2b/Sirpa/Tlr2/Tgfb1/Cnn2/Plscr1/Cd300a/Cd300lf",8
"GO:0010827","GO:0010827","regulation of D-glucose transmembrane transport","18/2093","81/18384",0.222222222222222,1.95190316929447,3.07746468740196,0.00385569141719103,0.0202529799116244,0.0144205598267615,"Pid1/Pea15a/Il1b/Trib3/Fabp5/C1qtnf12/Sh2b2/Met/Lep/Hk2/Klf15/Rtn2/Prkcb/Enpp1/Irs2/Prkcd/Tnf/C3",18
"GO:1900077","GO:1900077","negative regulation of cellular response to insulin stimulus","13/2093","51/18384",0.254901960784314,2.23894775301425,3.17570568962681,0.00385902305223194,0.0202529799116244,0.0144205598267615,"Pid1/Prkcq/Pip4k2a/Grb14/Ptprj/Il1b/Prkcb/Ptpre/Enpp1/Prkcd/Socs3/Socs1/Tnf",13
"GO:1903170","GO:1903170","negative regulation of calcium ion transmembrane transport","13/2093","51/18384",0.254901960784314,2.23894775301425,3.17570568962681,0.00385902305223194,0.0202529799116244,0.0144205598267615,"Gpr35/Rem1/Fmr1/Mcub/Ptger3/Gem/Tgfb1/Ucp2/Trdn/Rrad/Tlr9/Fkbp1b/Prkce",13
"GO:0002312","GO:0002312","B cell activation involved in immune response","21/2093","100/18384",0.21,1.84454849498328,3.03534403157829,0.00388736906931266,0.0203835462885101,0.014513525911627,"Cd28/Il10/Ptprc/Exo1/Spi1/Ada/Cd40/Dock11/Bcl3/Tgfb1/Enpp1/Lilrb4a/Stat6/Il27ra/Plcg2/Irf8/Shld2/Gpr183/Cd180/Gapt/Plcl2",21
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","38/2093","215/18384",0.176744186046512,1.55244391604351,2.92052446448719,0.00389122923404171,0.0203856019943825,0.0145149896186789,"Ramp1/Marco/Adora1/Gpr176/Flna/Cxcr3/P2ry1/Ptger3/Gabbr2/Lpar1/Cnr2/Pf4/Gna12/Adcyap1r1/Ptgir/Adm/Akap12/Psap/Gna15/Adgre5/Adcy7/Cacna1d/Ptger2/Or4m1/S1pr2/Pth1r/Adora2b/Glp2r/Gpr65/Ptger4/Npr3/App/Mrap/Adgre4/Adgre1/Gnal/Mc5r/Mc2r",38
"GO:0032271","GO:0032271","regulation of protein polymerization","37/2093","208/18384",0.177884615384615,1.56246095042082,2.92411078616214,0.00389739263867511,0.020399709643929,0.0145250345703447,"Arpc2/Spta1/Fmn1/Prex1/Tmsb4x/Tlr2/Kirrel1/Tmod4/Stmn1/Eln/Met/Snca/Capg/Tmsb10/Lmod3/Fes/Pak1/Coro1a/Pycard/Arhgap18/Bag4/Tppp3/Cotl1/Prkcd/Icam1/Tpm1/Vill/Sptbn1/Cyfip2/Sptb/Evl/Baiap2l2/Nckap1l/Hcls1/Hspa1b/Hspa1a/Prkce",37
"GO:0070231","GO:0070231","T cell apoptotic process","16/2093","69/18384",0.231884057971014,2.03676852448119,3.09258627163021,0.00401792142365211,0.0210118702208426,0.0149609061438854,"Prkcq/Bcl2l11/Siglec1/Ada/Rorc/P2rx7/Bcl3/Nfkbid/Adam8/Lgals3/Ripk3/Ccl5/Il7r/Dock8/Lipa/Gpam",16
"GO:0035458","GO:0035458","cellular response to interferon-beta","15/2093","63/18384",0.238095238095238,2.09132482424408,3.11005921115222,0.00403316310151705,0.0210541143079194,0.014990984847744,"Aim2/Ifi214/Ifi209/Oas1c/Oas1g/Oas1a/Acod1/Gm5431/Gm12185/9930111J21Rik1/Tgtp1/Tgtp2/Ifi47/Sting1/Camk2a",15
"GO:1905953","GO:1905953","negative regulation of lipid localization","15/2093","63/18384",0.238095238095238,2.09132482424408,3.11005921115222,0.00403316310151705,0.0210541143079194,0.014990984847744,"Thbs1/Mup2/Mup1/Mup11/Mup3/Lep/Clstn3/Apoc1/Irs2/Apoc3/Abhd5/Hrh2/Abcg1/Trem2/Fxn",15
"GO:0051262","GO:0051262","protein tetramerization","20/2093","94/18384",0.212765957446809,1.86884345996279,3.0270357241328,0.00407939701419973,0.0212577089091011,0.015135948608117,"Samhd1/Cth/Acacb/Snca/Grin2b/Kcnn4/Ryr1/Aldoa/Col6a1/Pkm/Aldh1a2/Me1/Trpv1/Acaca/Kcnj2/Tk1/Rrm2/Evl/Trp63/App",20
"GO:1904427","GO:1904427","positive regulation of calcium ion transmembrane transport","20/2093","94/18384",0.212765957446809,1.86884345996279,3.0270357241328,0.00407939701419973,0.0212577089091011,0.015135948608117,"Casq1/Aplnr/Jph2/Cxcr3/P2rx7/Adcyap1r1/Snca/Clec4b1/P2ry6/Atp2a1/Trdn/Stac3/Cx3cl1/Plcg2/Cacna1d/Fgf14/P2rx5/Stac2/Hspa2/Ehd3",20
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","24/2093","120/18384",0.2,1.75671285236503,2.98086782942028,0.00412720136581511,0.021487767606963,0.0152997553778201,"Tnfrsf11a/Rab7b/Cd84/Aim2/Prkcq/Card9/Traf1/Il1b/Cd40/Tlr2/Cth/Trim62/Card11/Clec7a/Pycard/Plcg2/Ripk3/Nlrp3/Trim25/Ripk4/Hspa1b/Tnf/Nlrc4/Camk2a",24
"GO:0014706","GO:0014706","striated muscle tissue development","71/2093","458/18384",0.155021834061135,1.36164424146197,2.80925739662892,0.00422871962017057,0.0219968264843917,0.0156622163109438,"Eya1/Fhl2/Gpc1/Btg2/Casq1/Cenpf/Atf3/Neb/Xirp2/Klhl41/Ttn/Actc1/Mylk2/Jph2/Dmd/Skil/Fdps/Mcub/Cavin4/Myo18b/Eln/Met/Lmod3/Tgfb1/Ryr1/Ldha/Fes/Pak1/Bmal1/Mylpf/Popdc3/Gja1/Egr2/Cdk1/S100b/Col6a1/Stac3/Acta1/Nr1d2/Myoz1/Sgcg/Hspa8/Tpm1/Aldh1a2/Gpx1/Xirp1/Arrb2/Nog/Hlf/Tcap/Rara/Cntnap1/Ryr2/Ccnb1/Isl1/Id2/Ifrd1/Fos/Asb2/Angpt1/Nr4a1/Pkp2/Rpl3l/Myom1/Slc8a1/Egr1/Lox/Alpk2/Actn3/Rbp4/Nrap",71
"GO:0030101","GO:0030101","natural killer cell activation","19/2093","88/18384",0.215909090909091,1.89645137471224,3.02140493170431,0.0042610859309026,0.0221455907178121,0.0157681396633336,"Ptprc/Fcgr4/Slamf7/Rasgrp1/Elf4/Cd2/Ptpn22/Fgr/Lep/Tyrobp/Coro1a/Ulbp1/Prdm1/Lilrb4a/Ikzf1/Havcr2/Unc13d/Id2/Vav1",19
"GO:0002031","GO:0002031","G protein-coupled receptor internalization","6/2093","15/18384",0.4,3.51342570473005,3.49050175468392,0.00434745395696782,0.0224752281082294,0.0160028486163071,"Aplnr/Ptger3/Arrb1/Adm/Arrb2/App",6
"GO:0032494","GO:0032494","response to peptidoglycan","6/2093","15/18384",0.4,3.51342570473005,3.49050175468392,0.00434745395696782,0.0224752281082294,0.0160028486163071,"Card9/Tlr2/Irf5/C5ar1/Nlrp3/Trem2",6
"GO:0043383","GO:0043383","negative T cell selection","6/2093","15/18384",0.4,3.51342570473005,3.49050175468392,0.00434745395696782,0.0224752281082294,0.0160028486163071,"Cd28/Ptprc/Spn/Dock2/Ccr7/Cd74",6
"GO:0051764","GO:0051764","actin crosslink formation","6/2093","15/18384",0.4,3.51342570473005,3.49050175468392,0.00434745395696782,0.0224752281082294,0.0160028486163071,"Flna/Gas2l3/Diaph3/Baiap2l2/Aif1/Dpysl3",6
"GO:0090235","GO:0090235","regulation of metaphase plate congression","6/2093","15/18384",0.4,3.51342570473005,3.49050175468392,0.00434745395696782,0.0224752281082294,0.0160028486163071,"Cdca8/Cdk1/Aurkb/Spag5/Birc5/Incenp",6
"GO:1902412","GO:1902412","regulation of mitotic cytokinesis","6/2093","15/18384",0.4,3.51342570473005,3.49050175468392,0.00434745395696782,0.0224752281082294,0.0160028486163071,"Ect2/Cdca8/Aurkb/Birc5/Incenp/Kif20b",6
"GO:0032309","GO:0032309","icosanoid secretion","12/2093","46/18384",0.260869565217391,2.29136459004134,3.14319077510108,0.00441541177616382,0.0227664828248166,0.0162102282751868,"Tnfrsf11a/Pla2g4a/Ptgs2/Ptges/Il1b/P2rx7/Lep/Kiss1r/Map2k6/Syk/Hrh2/Anxa1",12
"GO:0042092","GO:0042092","type 2 immune response","12/2093","46/18384",0.260869565217391,2.29136459004134,3.14319077510108,0.00441541177616382,0.0227664828248166,0.0162102282751868,"Ecm1/Crlf2/Bcl3/Arg1/Lilrb4a/Stat6/Il27ra/Nlrp3/Rara/Rsad2/Cd74/Anxa1",12
"GO:0099054","GO:0099054","presynapse assembly","12/2093","46/18384",0.260869565217391,2.29136459004134,3.14319077510108,0.00441541177616382,0.0227664828248166,0.0162102282751868,"Fzd5/Ptprd/Snca/Clstn3/Ntrk3/Cadm1/Bsn/App/Mdga1/Ptprs/Nrxn1/Lrfn4",12
"GO:0015850","GO:0015850","organic hydroxy compound transport","47/2093","281/18384",0.167259786476868,1.46913708293872,2.84051170534809,0.0044225980968556,0.0227808285075005,0.0162204427115958,"Slc19a3/Soat1/Fcgr3/Fcer1g/Pip4k2a/Pltp/Xlr4b/P2ry1/Ptger3/Stra6l/Mexis/Abcb4/Nat8l/Spp1/Acacb/Actb/Pon1/Snca/Apoc1/Aqp11/Prkcb/Kcnq1/Tpcn2/Msr1/Slc18a1/Cadps/Sncg/Lgals3/Ldlr/Abcg4/Apoc3/Gck/Adora2b/Abcc3/Cd300a/C1qtnf1/Slc16a3/Syk/Emb/Dab2/Abat/Abcg1/Trem2/Lipg/Lipa/Rbp4/Entpd1",47
"GO:1901880","GO:1901880","negative regulation of protein depolymerization","18/2093","82/18384",0.219512195121951,1.92809947210796,3.01905560726863,0.00442594524592814,0.0227808285075005,0.0162204427115958,"Arpc2/Spta1/Map1a/Tpx2/Mid1ip1/Fgf13/Mid1/Tmod4/Capg/Lmod3/Ckap2/Diaph3/Tpm1/Vill/Sptbn1/Sptb/Evl/Plekhh2",18
"GO:0010888","GO:0010888","negative regulation of lipid storage","10/2093","35/18384",0.285714285714286,2.50958978909289,3.20409738383952,0.00450229668569293,0.0231131003655049,0.0164570274624823,"Mup2/Mup1/Mup11/Mup3/Lep/Clstn3/Abhd5/Abcg1/Trem2/Fxn",10
"GO:0031294","GO:0031294","lymphocyte costimulation","10/2093","35/18384",0.285714285714286,2.50958978909289,3.20409738383952,0.00450229668569293,0.0231131003655049,0.0164570274624823,"Cd28/Card11/Spn/Cd24a/Lilrb4b/Lilrb4a/Ccr7/Cd86/Cd80/Vav1",10
"GO:0043372","GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","10/2093","35/18384",0.285714285714286,2.50958978909289,3.20409738383952,0.00450229668569293,0.0231131003655049,0.0164570274624823,"Sash3/Il2rg/Nfkbid/Nlrp3/Rara/Ccr7/Cd83/Nckap1l/Socs1/Anxa1",10
"GO:0050770","GO:0050770","regulation of axonogenesis","32/2093","175/18384",0.182857142857143,1.60613746501945,2.8877928758096,0.00454072572361928,0.0232900399680926,0.0165830122872327,"Fn1/Cntn2/Adcy10/Vim/Chn1/Lrrc4c/Fgf13/Arhgap4/Gla/Skil/Ngf/Plxna1/Plxnd1/Ret/Ntrk3/Pak1/Map6/Plxnc1/Dixdc1/Ccr5/Trpv2/Rnd2/Sema4d/Ifrd1/Plxnb2/Ephb3/Tiam1/Tnfrsf12a/Metrn/Ptprs/Fxn/Shtn1",32
